0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.29367793,0.44014156,0.93162,-0.19971637,0.043571923,-0.68348235,-0.3592097,0.4969283,-0.13088827,-0.1143067,-0.13636602,-0.112698175,-0.0908554,0.23481192,1.0
-0.34931257,-0.0072375666,0.63711613,-0.26181614,-0.157442,0.6073146,0.20383866,0.87755036,-0.13268799,-0.1152239,-0.13894022,-0.113546446,-0.09089621,-0.8119389,0.0
-0.5581705,0.6526506,1.0308871,-0.26592192,-0.157442,0.029521761,0.044401884,0.9821113,-0.13306332,-0.11541305,-0.13947609,-0.11372295,-0.090905055,-0.98861223,0.0
2.234506,-1.4486061,-0.017479733,-0.25587288,-0.15327409,-0.46723628,1.0279968,-0.81010646,-0.13174385,-0.11473946,-0.13758822,-0.11310105,-0.09087488,-0.85349524,0.0
-0.3903545,-1.6799793,0.62425363,-0.13991462,-0.157442,0.22156101,-0.60474676,0.24812005,-0.13126531,-0.11450048,-0.13691051,-0.11287735,-0.090864815,2.1918335,1.0
-0.6858565,0.69072235,1.2905484,-0.22021449,-0.157442,0.18653023,1.1192747,-1.0397826,-0.13201053,-0.114875,-0.13796715,-0.113226004,-0.09088129,-0.5581232,0.0
-0.23713125,0.5221419,0.5870563,-0.15479118,-0.15699431,-0.07502415,-0.55213165,0.18044677,-0.1318171,-0.11477987,-0.13769954,-0.11313764,-0.0908768,1.3079519,1.0
2.2281218,-0.8494158,-0.5791411,-0.2562549,-0.1537613,-0.4338806,1.0880504,-0.6799444,-0.13141358,-0.11457312,-0.13711755,-0.112946205,-0.090867385,-0.9786682,0.0
-0.24989985,0.5180419,0.59684527,-0.15498821,-0.15654662,-0.14229089,-0.55482984,0.22632697,-0.13155961,-0.11464468,-0.13732126,-0.11301294,-0.09087081,1.0731689,1.0
-0.5207767,-1.7602031,0.2424926,-0.25508472,-0.157442,0.8453071,0.39763808,0.9020963,-0.13142167,-0.114577085,-0.1371264,-0.112949185,-0.09086824,-0.2837914,1.0
-0.52260077,-1.7847348,0.25717586,-0.26247373,-0.157442,1.0104164,0.49612272,0.9314137,-0.13121934,-0.11447343,-0.1368341,-0.112852335,-0.09086311,-0.30837741,1.0
2.2509227,-0.13748308,2.1121418,-0.17873158,-0.157442,1.0501649,0.73086697,-1.0560702,-0.13254362,-0.11514488,-0.1387274,-0.11347621,-0.09089307,-0.554508,0.0
-0.4304844,0.2222938,0.1338379,-0.14651547,-0.157442,-0.029160464,-0.56832093,0.19251327,-0.13190907,-0.11482493,-0.13782373,-0.113178395,-0.09087851,1.4253435,1.0
-0.6767361,2.7792845,-3.4106536,5.6452885,0.29980892,-1.999997,-2.7153156,-1.32112,0.4210354,0.2065518,0.61030555,0.18993849,-0.0048775817,-0.37586874,0.0
-0.19882543,0.6567593,0.1935489,-0.13291968,-0.15699431,0.14817911,-0.63037974,0.19549549,-0.13200103,-0.1148745,-0.13795938,-0.11322359,-0.09088109,2.0491805,1.0
2.2627792,-1.402818,-3.247193,-0.13764866,-0.157442,2.2303903,0.6445242,-1.336444,-0.13264477,-0.11520346,-0.13888022,-0.11352666,-0.09089564,-0.33093715,0.0
-0.32742354,0.3595078,0.1387322,-0.26129147,-0.157442,0.9584375,0.42462018,0.93517584,-0.13162397,-0.11468073,-0.1374187,-0.11304523,-0.090872526,-0.3961847,1.0
-0.5454019,-0.025532983,0.48533955,-0.25981674,-0.157442,0.8270572,0.33964765,0.86663085,-0.13243411,-0.11509122,-0.13857383,-0.113425754,-0.09089052,-0.74132645,0.0
-0.27726117,0.6745261,0.028119328,-0.16651507,-0.081334285,-0.301285,-0.5035639,0.41650033,-0.13087906,-0.1143022,-0.13635457,-0.11269454,-0.0908554,0.55929357,1.0
-0.54722595,0.1553951,0.26892224,-0.26306483,-0.157442,0.80555856,0.35986313,0.8336889,-0.13221256,-0.11498265,-0.13826504,-0.11332367,-0.09088622,-0.7738911,0.0
-0.69953716,0.64778566,-0.19825052,-0.25297436,-0.14848816,-0.4654507,0.98128396,-0.8419473,-0.131584,-0.11466114,-0.13736124,-0.113026485,-0.09087167,-0.8058236,0.0
-0.29367793,0.5071085,0.40890124,-0.19784449,0.009099602,-0.56729436,-0.3969846,0.5255117,-0.13045605,-0.11408589,-0.13574703,-0.112494394,-0.09084599,0.24548388,1.0
2.2627792,-0.53462607,-2.9923453,-0.19915739,-0.157442,2.3724394,0.8860878,-1.3432801,-0.13274224,-0.115246706,-0.1390147,-0.11357055,-0.090897575,-0.3201667,0.0
-0.24077943,0.5269254,0.54985934,-0.1525252,-0.1525174,-0.102542356,-0.5669718,0.21806853,-0.13187228,-0.114806905,-0.13777214,-0.11316104,-0.09087766,1.2508097,1.0
-0.44963732,-0.3442608,0.07804174,-0.15272224,-0.1525174,-0.14229089,-0.5642736,0.22632697,-0.13173434,-0.11473931,-0.13757728,-0.11309729,-0.09087509,1.061146,1.0
-0.26905277,0.64172584,0.31982374,-0.15764825,-0.1041666,-0.25847888,-0.54403704,0.31349933,-0.13163318,-0.11468073,-0.13742444,-0.11304684,-0.090872526,0.71086246,1.0
-0.34840053,0.041072834,0.49993658,-0.2658234,-0.157442,0.8208465,0.35851404,0.8547479,-0.13247925,-0.11511333,-0.13863568,-0.113445945,-0.090891354,-0.78942627,0.0
-0.7123058,0.84548646,-0.6516713,-0.2626882,-0.15719748,-0.2801656,1.1945848,-0.68645936,-0.13160141,-0.11466967,-0.13738675,-0.11303452,-0.09087167,-1.0519637,0.0
-0.4277483,0.25277054,0.123070225,-0.14966811,-0.15699431,-0.010814991,-0.5737173,0.18650296,-0.13171594,-0.1147303,-0.13755435,-0.11308961,-0.09087423,1.4903209,1.0
-0.54448986,-0.069783285,0.39225835,-0.25899816,-0.157442,0.82917124,0.33542907,0.8801655,-0.13239086,-0.11507002,-0.13851097,-0.11340489,-0.09088988,-0.7337474,0.0
2.2618673,-2.2661037,-3.4163136,-0.010019882,-0.157442,1.9411476,0.21606755,-1.3197436,-0.13270283,-0.115227394,-0.13896036,-0.11355285,-0.0908968,-0.34758392,0.0
-0.5563464,0.685615,0.8755725,-0.26592192,-0.157442,0.32773125,0.12732966,0.97591746,-0.13318738,-0.11547547,-0.13965048,-0.11378019,-0.09090762,-0.9576226,0.0
-0.2845575,0.597309,0.4793803,-0.16897808,-0.058501966,-0.36243656,-0.49951658,0.46086648,-0.13111818,-0.11441936,-0.13669081,-0.11280512,-0.09086054,0.41299316,1.0
-0.6931529,0.6381107,-0.025098806,-0.2471961,-0.14311585,-0.50351816,0.90336,-0.83616644,-0.13157931,-0.11465675,-0.13735005,-0.113022484,-0.09087127,-0.68400437,0.0
-0.6885927,0.7523376,-0.8144362,-0.26592192,-0.157442,1.1526595,1.9209539,-0.74835175,-0.13152283,-0.11463037,-0.13727409,-0.11299752,-0.090869956,-0.6059296,0.0
-0.33836806,0.2768241,0.44316208,-0.22996207,-0.157442,0.4845128,-0.00439513,0.9036103,-0.13200103,-0.11486999,-0.13795555,-0.11322157,-0.09088109,-0.59814143,1.0
-0.30279836,0.11760662,0.7172467,-0.23124282,-0.157442,0.4814552,0.085994884,0.6615464,-0.13301264,-0.115388215,-0.13940752,-0.11370018,-0.09090419,0.06189912,1.0
-0.48338294,-0.53703016,0.06042235,-0.16346094,-0.052681964,-0.3991275,-0.5170549,0.46311462,-0.13120094,-0.114464425,-0.13680926,-0.11284426,-0.09086311,0.4317704,1.0
-0.52168876,-1.7796099,0.5723734,-0.26493672,-0.157442,1.0318195,0.52445394,0.92315525,-0.13116415,-0.1144464,-0.13675769,-0.11282772,-0.09086225,-0.30229846,1.0
-0.43322057,0.1482884,0.19550669,-0.14759919,-0.157442,-0.062793836,-0.58316106,0.18122675,-0.13150443,-0.11461764,-0.13724485,-0.11298793,-0.090869956,1.3761715,1.0
-0.46423003,0.08097968,0.0065839794,-0.15459412,-0.1158066,-0.23401825,-0.5467352,0.34433082,-0.13141246,-0.11457258,-0.1371092,-0.112943135,-0.090867385,0.7869171,1.0
-0.2590203,0.53922534,0.45882404,-0.14947107,-0.12565584,-0.21873036,-0.5804629,0.29771653,-0.13152283,-0.11463116,-0.13727541,-0.11299761,-0.090869956,0.89377177,1.0
-0.5435778,-0.18271996,0.44316208,-0.2570551,-0.157442,0.80555856,0.30454984,0.86300635,-0.13229533,-0.1150232,-0.13837777,-0.11336079,-0.09088793,-0.7148576,0.0
-0.5025358,-1.4930867,0.3364648,-0.23390287,-0.157442,0.52120376,0.0900422,0.6502599,-0.13305862,-0.11541075,-0.13946484,-0.11371914,-0.090905055,0.06054824,1.0
2.2454505,-0.032999292,-0.24642162,-0.24706498,-0.14807934,-0.4748683,0.9050174,-0.7943237,-0.13179451,-0.114768796,-0.13766228,-0.11312518,-0.090875946,-0.6474795,0.0
2.2308578,-1.7929349,-0.047254015,-0.26119295,-0.157442,-0.38078204,1.1072671,-0.7366064,-0.13162397,-0.11468073,-0.1374187,-0.11304523,-0.090872526,-0.9238389,0.0
-0.21250609,0.6540259,0.18376032,-0.13745162,-0.157442,0.053394165,-0.634427,0.16617803,-0.13161479,-0.11467622,-0.13740343,-0.113039985,-0.090872526,1.7815709,1.0
-0.3921786,-2.1313233,0.65949315,-0.13420045,-0.157442,0.18181248,-0.6249833,0.19999173,-0.13185388,-0.11479789,-0.1377454,-0.11315257,-0.09087766,2.1531985,1.0
-0.69041675,0.6253258,0.084894195,-0.24542972,-0.14266816,-0.5030852,0.8684756,-0.7621617,-0.13176192,-0.11474832,-0.13761358,-0.113109395,-0.090875946,-0.63488543,0.0
-0.2763491,0.54195875,0.34527466,-0.16513579,-0.07730505,-0.3288032,-0.52110225,0.43154904,-0.1315412,-0.11464018,-0.13730025,-0.11300568,-0.09087081,0.56915504,1.0
-0.6858565,0.7728492,2.3924875,-0.10829151,-0.157442,1.4961087,0.49905017,-1.0394615,-0.13268313,-0.115221485,-0.13893694,-0.11354516,-0.090896495,-0.55083764,0.0
-0.67582405,2.7156534,-3.4586298,0.30027354,-0.157442,1.4140168,-0.28770712,-1.3274515,-0.13267238,-0.11521247,-0.13891652,-0.113538355,-0.090896495,-0.35430738,0.0
2.2500107,-0.24868986,-0.12964599,-0.26592192,-0.157442,1.1263953,1.781224,-0.8581889,-0.13184439,-0.11478888,-0.13772616,-0.11314646,-0.09087763,-0.56977755,0.0
-0.7013613,0.6069858,0.058670305,-0.25131872,-0.15272678,-0.4574186,0.97259647,-0.7958836,-0.13128906,-0.1145113,-0.13694209,-0.11288844,-0.09086522,-0.8443984,0.0
-0.4304844,0.2212687,0.2816477,-0.14779624,-0.157442,-0.04139078,-0.5804629,0.17819865,-0.13162397,-0.11468073,-0.13741298,-0.11304321,-0.090872526,1.424398,1.0
-0.5599946,0.57141054,1.0001413,-0.2644441,-0.157442,-0.4327609,-0.10153067,1.019366,-0.13301264,-0.1153747,-0.13941133,-0.11368768,-0.09088622,-1.0200217,0.0
-0.56273067,0.27797925,0.249186,-0.26433927,-0.15303682,-1.2103713,-0.30568025,0.9839465,-0.13327311,-0.11549171,-0.13980871,-0.11379044,-0.090854935,-1.078249,0.0
-0.28638157,0.49480844,0.52636623,-0.16365798,-0.03969888,-0.44193363,-0.52919686,0.4578384,-0.13112737,-0.11442386,-0.13670418,-0.112809554,-0.090861395,0.385165,1.0
-0.3958268,-2.5563586,0.099577084,-0.13085076,-0.157442,0.1512367,-0.634427,0.18347487,-0.13178033,-0.11475734,-0.13763459,-0.11311625,-0.090875946,2.091328,1.0
-0.28546953,0.5009585,0.4823168,-0.15991423,-0.038355805,-0.4449912,-0.5386406,0.46160057,-0.1313021,-0.1145185,-0.1369602,-0.112894304,-0.090864815,0.3931352,1.0
-0.3438403,0.19277357,0.5067887,-0.25636548,-0.157442,0.80861616,0.29645523,0.8945719,-0.13241486,-0.11508179,-0.13854589,-0.113416485,-0.0908905,-0.7072927,0.0
2.2253857,0.40411952,-0.42284927,-0.26025474,-0.157442,-0.26417005,1.1584699,-0.7098124,-0.13158324,-0.11465862,-0.13735563,-0.11302454,-0.09087125,-1.0286797,0.0
2.254571,0.001416363,-2.4923453,4.274157,0.06828975,-1.1541615,-1.7802465,-1.1737987,-0.13024473,-0.113979094,-0.13544784,-0.112395845,-0.0908414,-0.47137815,0.0
-0.68129635,2.5407188,-2.6618264,3.623556,0.010442679,-0.9586645,-1.6435574,-1.2071536,-0.13241486,-0.115086295,-0.13855353,-0.113418505,-0.0908905,-0.47061828,0.0
-0.2380433,0.5269254,0.5527958,-0.15085036,-0.157442,-0.09031204,-0.5629245,0.1917333,-0.13199183,-0.11486549,-0.13794217,-0.11321754,-0.09088109,1.2913362,1.0
-0.4870311,-0.95885396,0.7338874,-0.1778449,-0.045966577,-0.39606994,-0.47658178,0.45935243,-0.13110898,-0.11441936,-0.13668317,-0.11280269,-0.09086054,0.35598597,1.0
2.2272096,-0.31016234,-0.045296222,-0.25872996,-0.13460968,-0.42664573,1.1302019,-0.72986203,-0.13116415,-0.1144464,-0.13675576,-0.112826906,-0.09086225,-0.99840754,0.0
-0.3629932,-0.3621343,0.37360534,-0.2618012,-0.13928187,-1.2573756,-0.33908904,0.98752517,-0.13328694,-0.11551655,-0.13981064,-0.11381579,-0.09088812,-1.0772578,0.0
-0.21980242,0.4995918,0.6702608,-0.15360893,-0.157442,0.028933534,-0.56022626,0.19251327,-0.13141246,-0.11457258,-0.13711494,-0.11294475,-0.090867385,1.6417547,1.0
-0.6849445,1.0073111,0.7554228,0.0006736702,-0.157442,1.1388347,0.12107161,-1.1522809,-0.13257122,-0.1151629,-0.13877706,-0.113492355,-0.090893924,-0.54180974,0.0
-0.7013613,0.59935904,0.09664058,-0.25478914,-0.15386046,-0.45416394,1.014179,-0.81478626,-0.13167916,-0.11470777,-0.1374913,-0.113069035,-0.090873376,-0.85170186,0.0
-0.67491204,2.3573818,-3.2886584,-0.07365444,-0.157442,2.0384288,0.41507366,-1.3291031,-0.13258937,-0.115171805,-0.1388008,-0.113500156,-0.09089426,-0.3379833,0.0
2.2399783,-0.74736124,0.07314744,-0.2501587,-0.14535432,-0.4877973,0.9413273,-0.8719071,-0.13148603,-0.11460862,-0.1372162,-0.112978235,-0.0908691,-0.7482244,0.0
2.2235615,0.64659727,-0.76439506,-0.2603257,-0.14517757,-0.24319099,1.1763192,-0.67884326,-0.13123591,-0.11448607,-0.13686776,-0.11286388,-0.09086396,-1.0668155,0.0
-0.3438403,0.08414385,0.48767376,-0.25423506,-0.157442,0.7370497,0.26677492,0.8723659,-0.13241862,-0.115085445,-0.13855669,-0.113419995,-0.0908905,-0.7167235,0.0
-0.54905003,0.35920748,0.04562968,-0.26234302,-0.157442,0.65108514,0.20934838,0.8860841,-0.1325494,-0.11515222,-0.13874407,-0.113481484,-0.09089348,-0.81549233,0.0
-0.3474885,0.21134464,0.05009754,-0.26592192,-0.157442,0.8881132,0.41162977,0.8594277,-0.13220513,-0.114974506,-0.13824739,-0.113318235,-0.09088536,-0.78297037,0.0
2.234506,-1.4458482,-0.020898683,-0.2590528,-0.157442,-0.40307787,1.077608,-0.8179979,-0.13157007,-0.114651754,-0.1373398,-0.11301898,-0.0908713,-0.8508519,0.0
-0.5280731,-1.743188,0.69864786,-0.26129147,-0.157442,0.940092,0.43001658,0.9096206,-0.13144004,-0.11458609,-0.13715124,-0.11295685,-0.09086824,-0.4098286,1.0
-0.29185385,0.38684124,0.9374934,-0.17577596,-0.011494254,-0.4877973,-0.46309075,0.50445265,-0.13113657,-0.11443288,-0.1367252,-0.11281682,-0.090861395,0.27290678,1.0
-0.21341813,0.4982252,0.6859228,-0.13065372,-0.15072662,0.04116385,-0.6492672,0.1609477,-0.13161479,-0.11467622,-0.13740532,-0.11304078,-0.090872526,1.7556341,1.0
-0.34840053,0.099408954,0.7326387,-0.26592192,-0.157442,0.83499676,0.38326958,0.8540138,-0.13243625,-0.11509373,-0.13857566,-0.11342639,-0.09089078,-0.79465073,0.0
-0.70683354,0.80846006,-0.5376697,-0.25971517,-0.157442,-0.4327609,1.1032199,-0.7005446,-0.13129291,-0.114514,-0.13694873,-0.112890266,-0.090864815,-0.9547741,0.0
2.257307,-1.164675,-1.4225719,5.6452885,0.3556136,-2.175581,-2.4408782,-1.195133,0.030977946,-0.031899955,0.095073745,-0.03646597,-0.08720358,-0.4317129,0.0
2.256395,-0.8501799,-2.1360662,1.1433903,-0.15353411,-0.17172307,-1.0380834,-1.2175225,-0.11309028,-0.105245136,-0.11091347,-0.10431487,-0.090454265,-0.44104624,0.0
2.2272096,-0.3783286,-0.4730062,-0.25846267,-0.14196005,-0.424039,1.1151748,-0.7197684,-0.1309803,-0.11435631,-0.1365026,-0.112743065,-0.09085821,-0.99589956,0.0
-0.35387278,-0.110418774,0.7141937,-0.26317844,-0.157442,0.5089734,0.16830608,0.9294867,-0.13278402,-0.115271695,-0.13907862,-0.11359213,-0.09089832,-0.8925573,0.0
-0.33563194,0.32670766,0.37268302,-0.2549862,-0.157442,0.9431496,0.33827746,0.8915897,-0.13129291,-0.114514,-0.13694681,-0.112889454,-0.090864815,-0.5532922,1.0
-0.70683354,0.63398516,-0.038351156,-0.25659513,-0.15724237,-0.43378207,1.0810333,-0.694259,-0.1313205,-0.11452702,-0.13698268,-0.11290147,-0.09086567,-0.9583466,0.0
-0.3438403,0.2713402,-0.09872608,-0.25444362,-0.157442,0.7392593,0.25953403,0.89585656,-0.13230452,-0.11502772,-0.13838857,-0.11336482,-0.09088793,-0.704278,0.0
-0.56273067,0.32991928,0.26500702,-0.26483822,-0.1525174,-1.1207161,-0.2782634,1.0133557,-0.13329773,-0.11553242,-0.13981064,-0.11383174,-0.09090933,-1.0702745,0.0
-0.21615425,0.5180419,0.46567613,-0.16720471,-0.157442,0.2643671,-0.5170549,0.19021925,-0.13085148,-0.11428868,-0.13631253,-0.11268082,-0.0908554,1.704976,1.0
2.2518349,0.06587802,-0.007120197,0.20411783,-0.157442,0.7260615,-0.27286696,-1.175588,-0.13277353,-0.11526655,-0.13906364,-0.113587186,-0.0908982,-0.53221846,0.0
2.2454505,-0.055619393,-0.42509943,-0.24690753,-0.14669739,-0.48168215,0.90490144,-0.7959754,-0.13147685,-0.11460412,-0.13720664,-0.11297541,-0.0908691,-0.6454223,0.0
-0.34840053,-0.0026606824,0.6927749,-0.2644441,-0.157442,0.68325543,0.25328386,0.87805504,-0.1325988,-0.115176424,-0.13881718,-0.11350567,-0.09089478,-0.8033403,0.0
-0.252636,0.6881928,0.024203742,-0.15173705,-0.14983124,-0.16369393,-0.5642736,0.25339627,-0.13177112,-0.11475734,-0.13762887,-0.11311423,-0.090875946,1.0221055,1.0
2.234506,-1.4703315,0.0144151505,-0.2560699,-0.15341277,-0.45110637,1.0195754,-0.8163003,-0.13152283,-0.11463116,-0.13727733,-0.11299842,-0.090869956,-0.861158,0.0
-0.4742625,0.2155287,0.008541772,-0.15873198,-0.08222967,-0.31045774,-0.5332442,0.36465573,-0.13158719,-0.11466271,-0.1373633,-0.113027066,-0.09087167,0.6084657,1.0
-0.35934505,-0.17007826,0.39030278,-0.26483822,-0.157442,-0.15146363,-0.020584388,1.0058314,-0.13307701,-0.11541976,-0.13949922,-0.113730446,-0.090905055,-1.0024602,0.0
-0.24077943,0.50847524,0.6643874,-0.15193409,-0.15654662,-0.09948478,-0.5723682,0.23082322,-0.13189986,-0.11482042,-0.13781418,-0.11317557,-0.09087851,1.2447307,1.0
-0.6767361,2.8096685,-3.2610726,5.6452885,2.0018938,-4.002968,-3.7761967,-1.2879027,1.1148086,0.6412097,1.5154996,0.60391504,0.16097854,-0.38446015,0.0
-0.55452234,0.6765002,0.35401735,-0.26414856,-0.157442,0.40496796,0.11571735,0.95990527,-0.13284841,-0.11530325,-0.13916671,-0.11362088,-0.09089994,-0.9270724,0.0
-0.33471987,0.22079036,0.46665484,-0.25242466,-0.157442,0.87894046,0.30185163,0.87956905,-0.13147685,-0.11460412,-0.13720664,-0.11297501,-0.0908691,-0.5404588,1.0
-0.6803843,1.6521772,-2.2413092,-0.24887702,-0.157442,1.804082,1.5692301,-1.2224318,-0.13254447,-0.1151498,-0.13873625,-0.11347911,-0.09089294,-0.44182715,0.0
-0.34931257,0.16110775,0.16193108,-0.26548386,-0.157442,0.6975042,0.26557073,0.8617676,-0.13250272,-0.115126856,-0.13867219,-0.1134581,-0.09089221,-0.8089392,0.0
-0.41041946,-1.5393486,0.05259118,-0.1290774,-0.145802,0.031991113,-0.63712525,0.18723704,-0.13159639,-0.11466721,-0.1373805,-0.11303271,-0.09087167,1.8166939,1.0
-0.21889038,0.67520946,0.082936406,-0.14493915,-0.157442,0.07479722,-0.5804629,0.20526797,-0.131578,-0.11465369,-0.13734801,-0.11302182,-0.09087167,1.6614776,1.0
-0.5016238,-1.5040201,0.9668595,-0.23193246,-0.157442,0.4814552,0.07924936,0.632229,-0.13292988,-0.11534766,-0.13929099,-0.113661446,-0.09090163,0.0781097,1.0
-0.6931529,0.59320897,0.21018995,-0.2476957,-0.14266816,-0.49391246,0.91974163,-0.7862029,-0.13151363,-0.114622146,-0.1372544,-0.112991154,-0.090869956,-0.69756633,0.0
-0.26540458,0.51120853,0.61054945,-0.1525252,-0.106852755,-0.2523637,-0.55078256,0.328548,-0.13128372,-0.114509486,-0.13693152,-0.11288502,-0.090864815,0.7823241,1.0
-0.39947495,-2.6663759,0.47350693,-0.1349886,-0.157442,0.14512153,-0.6101431,0.1789786,-0.13159639,-0.11466271,-0.13737285,-0.1130299,-0.09087167,2.023784,1.0
-0.3438403,0.0784853,0.52930385,-0.25319806,-0.157442,0.7401252,0.2559162,0.89269084,-0.13242131,-0.115084946,-0.13855936,-0.11342058,-0.0908905,-0.7080086,0.0
-0.18879296,0.49070847,0.7309509,-0.12720552,-0.14848816,0.14817911,-0.6492672,0.23008914,-0.13169755,-0.11471678,-0.13751805,-0.113077916,-0.09087423,2.2258759,1.0
-0.44598916,-0.28091547,0.62425363,-0.15025924,-0.14848816,-0.13311815,-0.57506645,0.22481292,-0.13169755,-0.11471678,-0.1375257,-0.11308034,-0.09087423,1.1465217,1.0
-0.53628147,-1.0929247,-0.00026810894,-0.24927202,-0.157442,0.8667102,0.25463298,0.8976,-0.13144925,-0.1145906,-0.13717034,-0.1129629,-0.09086824,-0.56747645,1.0
-0.6794722,2.7992995,-3.0866992,4.452661,0.0013748565,-0.9135473,-1.7996372,-1.2267903,-0.1297142,-0.11359953,-0.13480367,-0.11202767,-0.09062669,-0.42932054,0.0
-0.49067926,-1.2735989,0.7426973,-0.17577596,-0.01641887,-0.49697003,-0.4833273,0.45559028,-0.13115497,-0.114441894,-0.13674621,-0.11282368,-0.09086225,0.28803664,1.0
-0.48338294,-0.52022004,0.64774674,-0.16927363,-0.05357735,-0.38078204,-0.5116585,0.44581777,-0.13120094,-0.114464425,-0.136815,-0.11284628,-0.09086311,0.43474233,1.0
-0.2799973,0.50300854,0.5958662,-0.15892902,-0.06656043,-0.3440911,-0.52784777,0.45407623,-0.13138488,-0.114554554,-0.13706909,-0.112930216,-0.09086653,0.5060689,1.0
-0.7004492,0.61804986,-0.00038162584,-0.25296944,-0.15083194,-0.43941352,0.9964825,-0.80625254,-0.131499,-0.11461949,-0.13724329,-0.11298765,-0.0908695,-0.8371759,0.0
-0.3520487,0.1080578,0.22592175,-0.2645008,-0.157442,0.62729937,0.25615072,0.8611711,-0.13277215,-0.11526587,-0.13906272,-0.11358675,-0.0908982,-0.8558119,0.0
-0.36390525,-0.3006373,0.8805994,-0.26592192,-0.157442,-1.6920356,-1.4595363,0.95527136,-0.13329773,-0.11553242,-0.13981064,-0.11383295,-0.09091019,-1.0888984,0.0
0.65211093,1.3858796,-3.0974255,-0.26592192,0.16579197,0.17569733,1.1747224,-5.6888223,-0.13239649,-0.11507277,-0.13851914,-0.11340762,-0.09088964,-0.9694987,1.0
-0.4760866,0.103051454,0.5704156,-0.17173664,-0.08939275,-0.27682436,-0.48872373,0.4270069,-0.1313021,-0.114514,-0.13695636,-0.112892695,-0.090864815,0.564562,1.0
2.2591312,-2.3142815,-2.559905,5.6452885,8.538589,-6.031355,-5.3113146,-1.2573924,5.2134004,4.5097475,5.477529,4.442653,3.5392973,-0.39573115,0.0
2.2436264,0.24586886,-0.45935988,-0.24917349,-0.15027893,-0.46333668,0.93458176,-0.7990035,-0.1316056,-0.114671715,-0.13739578,-0.11303716,-0.09087167,-0.6937838,0.0
-0.22436264,0.52555865,0.5665,-0.14326431,-0.15162201,-0.04444836,-0.5939539,0.1609477,-0.13185388,-0.11479789,-0.13774922,-0.11315378,-0.09087766,1.5507053,1.0
2.2262976,0.0072476026,-0.6424092,-0.26079887,-0.157442,-0.2859971,1.1747224,-0.72458583,-0.1315688,-0.11465369,-0.13733655,-0.113018185,-0.09087081,-1.0105655,0.0
-0.5499621,0.4176673,0.5039922,-0.25768384,-0.157442,0.5411616,0.15948421,0.8640157,-0.13273892,-0.1152468,-0.13900903,-0.113568924,-0.090897344,-0.8291102,0.0
2.2591312,-2.352383,-2.7881012,5.6452885,10.429143,-6.242161,-5.6895223,-1.277075,7.7877727,7.806318,7.0429173,7.782045,7.259399,-0.39550927,0.0
-0.7113938,0.7041024,-0.39343607,-0.2565664,-0.15217608,-0.3252619,1.1169243,-0.689671,-0.13153201,-0.11463566,-0.13728887,-0.113002285,-0.0908704,-1.0329199,0.0
2.256395,-0.6456807,-2.6686785,-0.26592192,-0.157442,2.0775113,1.8843515,-1.2252305,-0.13247006,-0.115108825,-0.13862613,-0.11344272,-0.090891354,-0.4463024,0.0
2.2427144,0.18001783,-0.40216568,-0.24908634,-0.14748962,-0.47591934,0.9399281,-0.7820737,-0.13164733,-0.11469217,-0.13744715,-0.113054216,-0.09087328,-0.7030427,0.0
-0.28364545,0.6403593,0.12992232,-0.16158906,-0.05357735,-0.40218508,-0.52110225,0.47738335,-0.1310906,-0.11440584,-0.13664879,-0.1127914,-0.09086054,0.43014935,1.0
-0.3073586,0.2419739,0.44316208,-0.23616883,-0.157442,0.5823553,0.13591176,0.714951,-0.13295747,-0.11536118,-0.13932537,-0.11367314,-0.09090248,-0.02455728,1.0
-0.6940649,0.7187979,0.10411514,-0.25143322,-0.15721335,-0.42716527,0.9671052,-0.8130428,-0.13200182,-0.1148745,-0.1379602,-0.11322343,-0.09088109,-0.71309,0.0
-0.52260077,-1.7908849,0.26011238,-0.2628678,-0.157442,0.9920709,0.486679,0.8983341,-0.1313205,-0.114527516,-0.13698885,-0.112903185,-0.09086567,-0.31702307,1.0
-0.49067926,-1.2787238,0.3423378,-0.17479077,-0.016866563,-0.4602791,-0.47253448,0.46462867,-0.1313297,-0.114532016,-0.1369965,-0.112906,-0.09086567,0.28668576,1.0
-0.19426522,0.6512926,0.21802075,-0.1290774,-0.15565124,0.13900638,-0.6425217,0.17595051,-0.13173434,-0.11473931,-0.13757728,-0.11309769,-0.09087509,2.1300983,1.0
-0.31921515,0.15929008,0.75738055,-0.24897645,-0.157442,0.7230039,0.32478642,0.9096206,-0.13229533,-0.1150232,-0.13837968,-0.113362014,-0.09088793,-0.24826321,1.0
-0.25446007,0.5207753,0.5811833,-0.14986517,-0.13953431,-0.20038489,-0.5656227,0.2616547,-0.13112737,-0.11442838,-0.136708,-0.11281116,-0.090861395,0.98401064,1.0
-0.46696615,0.18997198,0.620338,-0.15213113,-0.105061986,-0.26153645,-0.55887717,0.29698247,-0.13142167,-0.114577085,-0.13713212,-0.11295039,-0.09086824,0.7340976,1.0
-0.23074694,0.5187253,0.60663384,-0.14533323,-0.157442,-0.062793836,-0.5899066,0.17145427,-0.13152283,-0.11462665,-0.13726586,-0.11299478,-0.090869956,1.4379067,1.0
